"YEAR","SAMPLE","SERIAL","CBSERIAL","HHWT","CLUSTER","STRATA","GQ","PERNUM","PERWT","NCHILD","SEX","AGE","MARST","RACE","RACED","HISPAN","HISPAND","EDUC","EDUCD","EMPSTAT","EMPSTATD","INCWAGE","VETSTAT","VETSTATD"
2023,202301,39425,2023000352130,3078.0,2023000394251,110104,1,1,3240.0,0,1,56,1,7,700,1,100,6,64,1,10,77000,1,11
2023,202301,39587,2023000360865,4536.0,2023000395871,10804,1,1,4536.0,2,2,47,1,1,100,0,0,10,101,1,10,125000,1,11
2023,202301,39587,2023000360865,4536.0,2023000395871,10804,1,2,5994.0,2,1,49,1,1,100,0,0,6,63,1,10,62000,1,11
2023,202301,39587,2023000360865,4536.0,2023000395871,10804,1,3,6156.0,0,2,19,6,1,100,0,0,7,71,1,10,5000,1,11
2023,202301,40073,2023000385454,9072.0,2023000400731,10804,1,1,9072.0,1,1,62,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,40073,2023000385454,9072.0,2023000400731,10804,1,3,8910.0,0,2,21,6,1,100,0,0,6,63,1,10,25000,1,11
2023,202301,40397,2023000399821,20574.0,2023000403971,60204,1,1,20574.0,1,2,38,4,1,100,0,0,6,65,1,10,0,1,11
2023,202301,40559,2023000408286,10368.0,2023000405591,11104,1,1,10530.0,1,1,44,1,1,100,0,0,7,71,1,10,47300,1,11
2023,202301,40559,2023000408286,10368.0,2023000405591,11104,1,2,10206.0,1,2,41,1,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,40559,2023000408286,10368.0,2023000405591,11104,1,3,6804.0,0,1,19,6,8,813,0,0,6,63,1,10,8000,1,11
2023,202301,40721,2023000416139,16362.0,2023000407211,12004,1,1,16362.0,1,2,48,4,1,100,0,0,8,81,1,10,30000,1,11
2023,202301,40883,2023000423786,9558.0,2023000408831,190104,1,1,9558.0,0,1,63,6,1,100,0,0,7,71,1,10,68000,1,11
2023,202301,40883,2023000423786,9558.0,2023000408831,190104,1,2,7614.0,0,2,60,4,1,100,0,0,6,64,1,10,70000,1,11
2023,202301,41045,2023000431763,41958.0,2023000410451,12204,1,1,41958.0,0,1,33,4,2,200,2,200,3,30,1,10,30000,1,11
2023,202301,41207,2023000440536,19926.0,2023000412071,13104,1,1,19926.0,0,1,51,6,1,100,0,0,8,81,1,10,75000,2,20
2023,202301,41207,2023000440536,19926.0,2023000412071,13104,1,2,18792.0,0,2,42,6,8,815,0,0,6,65,1,10,58000,1,11
2023,202301,41369,2023000448631,7290.0,2023000413691,12004,1,1,7290.0,0,1,61,1,1,100,0,0,7,71,1,10,85000,1,11
2023,202301,41369,2023000448631,7290.0,2023000413691,12004,1,2,7290.0,0,2,61,1,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,41693,2023000464741,34020.0,2023000416931,12404,1,1,33858.0,3,1,36,1,7,700,1,100,7,71,1,10,75000,2,20
2023,202301,41693,2023000464741,34020.0,2023000416931,12404,1,2,36126.0,3,2,36,1,7,700,1,100,7,71,1,10,17800,1,11
2023,202301,41855,2023000472230,9720.0,2023000418551,12704,1,1,9558.0,1,1,53,1,1,100,0,0,10,101,1,10,80000,1,11
2023,202301,41855,2023000472230,9720.0,2023000418551,12704,1,2,9882.0,1,2,51,1,1,100,0,0,8,81,1,10,120000,1,11
2023,202301,41855,2023000472230,9720.0,2023000418551,12704,1,3,8910.0,0,2,24,6,1,100,0,0,6,65,1,10,32000,1,11
2023,202301,42017,2023000479990,34830.0,2023000420171,10304,1,1,34830.0,3,1,31,1,8,826,1,100,4,40,1,10,55000,1,11
2023,202301,42017,2023000479990,34830.0,2023000420171,10304,1,2,26568.0,3,2,30,1,8,826,1,100,6,65,1,10,28000,1,11
2023,202301,42179,2023000487762,10368.0,2023000421791,11604,1,1,10368.0,1,2,56,1,1,100,0,0,10,101,1,10,55000,1,11
2023,202301,42179,2023000487762,10368.0,2023000421791,11604,1,2,8424.0,1,1,56,1,1,100,0,0,10,101,1,10,220000,1,11
2023,202301,42989,2023000527663,14904.0,2023000429891,11404,1,1,14904.0,1,2,39,1,1,100,0,0,10,101,1,12,12600,1,11
2023,202301,42989,2023000527663,14904.0,2023000429891,11404,1,2,13284.0,1,1,39,1,1,100,0,0,8,81,1,10,70000,2,20
2023,202301,43313,2023000543342,9396.0,2023000433131,190504,1,2,10530.0,2,1,63,1,7,700,1,100,6,63,1,10,105000,1,11
2023,202301,43313,2023000543342,9396.0,2023000433131,190504,1,4,10530.0,4,1,36,1,7,700,1,100,8,81,1,10,48000,1,11
2023,202301,43313,2023000543342,9396.0,2023000433131,190504,1,9,9882.0,4,2,33,1,7,700,1,100,10,101,1,10,77000,1,11
2023,202301,43475,2023000551345,31752.0,2023000434751,190204,1,1,31752.0,4,1,31,1,8,826,1,100,6,63,1,10,35000,1,11
2023,202301,43637,2023000558569,12150.0,2023000436371,10604,1,3,13284.0,0,1,22,6,1,100,1,100,6,64,1,10,25000,1,11
2023,202301,44447,2023000595115,19278.0,2023000444471,13404,1,1,19278.0,3,2,36,1,8,826,1,100,6,63,1,10,45000,1,11
2023,202301,44447,2023000595115,19278.0,2023000444471,13404,1,2,22194.0,3,1,46,1,8,826,1,100,11,114,1,10,35000,2,20
2023,202301,44771,2023000610055,8100.0,2023000447711,12004,1,1,7938.0,1,1,43,1,1,100,0,0,10,101,1,10,130000,1,11
2023,202301,44771,2023000610055,8100.0,2023000447711,12004,1,2,6966.0,1,2,43,1,1,100,0,0,10,101,1,10,68000,1,11
2023,202301,44933,2023000617966,22680.0,2023000449331,11004,1,2,17820.0,1,1,59,1,6,640,0,0,11,116,1,10,250000,1,11
2023,202301,45419,2023000641100,8748.0,2023000454191,190204,1,1,8910.0,0,2,26,1,1,100,1,100,10,101,1,14,47000,1,12
2023,202301,45419,2023000641100,8748.0,2023000454191,190204,1,2,9720.0,0,1,27,1,1,100,0,0,8,81,1,10,39000,1,11
2023,202301,45905,2023000664333,13608.0,2023000459051,11104,1,1,13446.0,1,1,50,1,8,826,0,0,10,101,1,10,85000,1,11
2023,202301,45905,2023000664333,13608.0,2023000459051,11104,1,2,17172.0,1,2,49,1,8,826,0,0,11,115,1,10,100000,1,11
2023,202301,46067,2023000672232,18306.0,2023000460671,13104,1,1,18144.0,0,1,57,1,8,826,0,0,10,101,1,10,31900,2,20
2023,202301,46067,2023000672232,18306.0,2023000460671,13104,1,2,19278.0,0,2,44,1,6,600,0,0,7,71,1,10,26700,1,11
2023,202301,46229,2023000679670,20574.0,2023000462291,12704,1,1,20574.0,1,1,42,1,6,610,0,0,11,114,1,10,75000,1,11
2023,202301,46229,2023000679670,20574.0,2023000462291,12704,1,2,17658.0,1,2,36,1,6,610,0,0,10,101,1,10,55000,1,11
2023,202301,46391,2023000686821,46332.0,2023000463911,11904,1,1,46332.0,0,2,47,4,7,700,2,200,0,2,1,10,60000,1,11
2023,202301,46715,2023000703451,51354.0,2023000467151,12704,1,1,51354.0,2,2,50,1,1,100,0,0,6,63,1,10,91000,2,20
2023,202301,46715,2023000703451,51354.0,2023000467151,12704,1,2,46008.0,2,1,45,1,1,100,0,0,10,101,1,10,135000,1,11
2023,202301,46715,2023000703451,51354.0,2023000467151,12704,1,3,47466.0,0,1,20,6,1,100,0,0,5,50,1,10,12000,1,11
2023,202301,47363,2023000734243,36288.0,2023000473631,10604,1,1,36288.0,0,1,55,4,8,890,1,100,7,71,1,10,55000,1,11
2023,202301,47363,2023000734243,36288.0,2023000473631,10604,1,2,35154.0,0,1,47,6,7,700,1,100,6,63,1,10,40000,1,11
2023,202301,47525,2023000741429,16362.0,2023000475251,12104,1,1,16362.0,0,1,42,1,1,100,0,0,8,81,1,10,36100,1,11
2023,202301,47525,2023000741429,16362.0,2023000475251,12104,1,2,16038.0,0,1,45,1,1,100,0,0,10,101,1,10,30000,1,11
2023,202301,47687,2023000749910,17658.0,2023000476871,11504,1,1,17658.0,1,1,53,1,1,100,0,0,11,114,1,10,10000,1,11
2023,202301,48173,2023000774276,14580.0,2023000481731,12604,1,1,14580.0,0,2,47,1,1,100,0,0,6,63,1,10,36000,1,11
2023,202301,48173,2023000774276,14580.0,2023000481731,12604,1,2,15876.0,0,1,41,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,48659,2023000798225,13122.0,2023000486591,50004,1,1,13122.0,0,1,20,6,1,100,0,0,6,63,1,10,12000,1,11
2023,202301,48659,2023000798225,13122.0,2023000486591,50004,1,2,2430.0,0,2,20,6,1,100,0,0,7,71,1,10,24000,1,11
2023,202301,48821,2023000806504,8424.0,2023000488211,13504,1,2,8748.0,0,2,56,1,1,100,0,0,6,63,1,10,65000,1,11
2023,202301,48983,2023000813420,10044.0,2023000489831,13404,1,2,10206.0,0,1,58,1,1,100,0,0,6,63,1,10,47200,1,11
2023,202301,49307,2023000829398,11826.0,2023000493071,110104,1,1,11826.0,2,1,33,1,1,100,1,100,7,71,1,10,121000,2,20
2023,202301,49793,2023000853819,17982.0,2023000497931,12304,1,1,17982.0,3,2,42,1,7,700,1,100,4,40,1,10,20000,1,11
2023,202301,49793,2023000853819,17982.0,2023000497931,12304,1,2,18630.0,3,1,41,1,7,700,1,100,6,63,1,10,33000,1,11
2023,202301,50117,2023000869369,10206.0,2023000501171,190404,1,1,10206.0,3,2,43,1,1,100,2,200,10,101,1,10,5000,1,11
2023,202301,50117,2023000869369,10206.0,2023000501171,190404,1,2,9720.0,3,1,43,1,1,100,4,450,11,115,1,10,559000,1,11
2023,202301,50279,2023000877790,10206.0,2023000502791,10104,1,1,10368.0,0,1,55,6,1,100,0,0,8,81,1,10,60000,1,11
2023,202301,50279,2023000877790,10206.0,2023000502791,10104,1,2,10692.0,0,2,52,4,1,100,0,0,10,101,1,10,65000,1,11
2023,202301,50441,2023000885475,23004.0,2023000504411,11404,1,1,22842.0,1,1,38,6,6,657,0,0,6,65,1,10,48000,1,11
2023,202301,50765,2023000902207,12636.0,2023000507651,13104,1,1,12636.0,0,2,49,1,1,100,0,0,6,65,1,10,37000,1,11
2023,202301,50765,2023000902207,12636.0,2023000507651,13104,1,2,12312.0,0,1,60,1,1,100,0,0,6,65,1,10,0,1,11
2023,202301,51251,2023000926472,10854.0,2023000512511,40004,1,1,10854.0,0,1,28,6,8,802,0,0,10,101,1,10,100000,1,11
2023,202301,51251,2023000926472,10854.0,2023000512511,40004,1,2,8586.0,0,1,28,6,1,100,0,0,10,101,1,10,100000,1,11
2023,202301,51413,2023000933978,10530.0,2023000514131,90004,1,1,10530.0,0,1,39,1,1,100,0,0,6,64,1,10,42000,1,11
2023,202301,51413,2023000933978,10530.0,2023000514131,90004,1,2,15066.0,0,2,40,1,1,100,0,0,6,64,1,10,30000,1,11
2023,202301,51575,2023000942165,14904.0,2023000515751,10204,1,1,15066.0,0,2,61,4,1,100,0,0,10,101,1,10,71000,1,11
2023,202301,51899,2023000959261,14904.0,2023000518991,13404,1,1,14904.0,0,2,53,1,1,100,0,0,8,81,1,10,225000,1,11
2023,202301,51899,2023000959261,14904.0,2023000518991,13404,1,2,17172.0,0,1,50,1,8,801,0,0,6,63,1,10,15000,1,11
2023,202301,52871,2023001007374,15228.0,2023000528711,190504,1,1,15066.0,2,1,49,1,1,100,1,100,7,71,1,10,93000,1,11
2023,202301,52871,2023001007374,15228.0,2023000528711,190504,1,2,10044.0,2,2,56,1,7,700,0,0,10,101,1,10,45000,1,11
2023,202301,53195,2023001024579,9396.0,2023000531951,11504,1,1,9234.0,0,2,30,1,8,802,0,0,11,114,1,10,78000,1,11
2023,202301,53195,2023001024579,9396.0,2023000531951,11504,1,2,9234.0,0,1,29,1,1,100,0,0,6,63,1,10,60000,1,11
2023,202301,53519,2023001039575,25434.0,2023000535191,11704,1,2,26406.0,1,1,31,1,7,700,1,100,6,63,1,10,50000,1,11
2023,202301,53519,2023001039575,25434.0,2023000535191,11704,1,4,31914.0,1,2,31,1,7,700,1,100,7,71,1,10,25000,1,11
2023,202301,53681,2023001046752,19278.0,2023000536811,12704,1,1,19278.0,0,2,48,4,1,100,1,100,11,114,1,10,90000,1,11
2023,202301,54167,2023001070113,30942.0,2023000541671,10504,1,1,30780.0,0,1,36,6,1,100,0,0,8,81,1,10,38000,1,11
2023,202301,54167,2023001070113,30942.0,2023000541671,10504,1,2,28998.0,0,2,26,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,54329,2023001078540,31266.0,2023000543291,11404,1,1,31104.0,0,2,42,6,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,54329,2023001078540,31266.0,2023000543291,11404,1,2,24462.0,0,2,55,4,1,100,0,0,10,101,1,10,72000,1,11
2023,202301,54491,2023001087770,9234.0,2023000544911,10504,1,1,9072.0,1,2,54,1,1,100,1,100,7,71,1,10,75000,1,11
2023,202301,54491,2023001087770,9234.0,2023000544911,10504,1,2,9072.0,1,1,52,1,1,100,0,0,7,71,1,10,85000,1,11
2023,202301,54491,2023001087770,9234.0,2023000544911,10504,1,3,9234.0,0,1,23,6,1,100,0,0,10,101,1,10,31200,1,11
2023,202301,54653,2023001094166,4860.0,2023000546531,12504,1,1,4698.0,0,2,56,3,1,100,0,0,4,40,1,10,30000,1,11
2023,202301,54977,2023001109388,13932.0,2023000549771,60104,1,1,14094.0,0,2,23,6,7,700,1,100,6,63,1,10,5600,1,11
2023,202301,55139,2023001117430,10530.0,2023000551391,12404,1,2,12312.0,0,2,50,4,1,100,0,0,8,81,1,10,48000,1,11
2023,202301,55463,2023001134155,8748.0,2023000554631,10604,1,1,8586.0,2,2,60,1,8,826,0,0,6,63,1,10,53000,1,11
2023,202301,55463,2023001134155,8748.0,2023000554631,10604,1,2,9882.0,2,1,56,1,8,826,0,0,8,81,1,10,60000,1,11
2023,202301,55787,2023001151739,19116.0,2023000557871,10804,1,1,19116.0,0,1,32,6,3,342,1,100,11,114,1,10,36000,1,11
2023,202301,56111,2023001167605,17496.0,2023000561111,13104,1,1,17496.0,0,2,61,6,2,200,0,0,10,101,1,10,61000,1,11
2023,202301,56435,2023001182266,5346.0,2023000564351,10304,1,1,5346.0,0,2,59,4,3,315,0,0,8,81,1,10,7500,1,11
2023,202301,56759,2023001198624,15714.0,2023000567591,13204,1,1,15714.0,0,1,56,1,1,100,0,0,7,71,1,10,65000,1,11
2023,202301,56921,2023001206441,8262.0,2023000569211,10104,1,1,8262.0,0,2,52,6,1,100,0,0,11,114,1,10,80000,1,11
2023,202301,57245,2023001222337,11016.0,2023000572451,11404,1,1,11178.0,3,1,39,1,1,100,0,0,11,114,1,10,120000,1,11
2023,202301,57245,2023001222337,11016.0,2023000572451,11404,1,2,9072.0,3,2,49,1,1,100,0,0,11,114,1,10,180000,1,11
2023,202301,57245,2023001222337,11016.0,2023000572451,11404,1,4,10854.0,0,1,18,6,1,100,0,0,5,50,1,10,1200,1,11
2023,202301,57407,2023001229608,7290.0,2023000574071,10504,1,1,7290.0,0,2,61,5,1,100,0,0,10,101,1,10,180000,1,11
2023,202301,57731,2023001245594,11178.0,2023000577311,190904,1,1,11178.0,1,1,64,5,1,100,0,0,6,65,1,10,0,1,11
2023,202301,58055,2023001260346,8748.0,2023000580551,10204,1,2,11178.0,0,1,62,1,5,500,0,0,7,71,1,10,168000,1,11
2023,202301,58217,2023001268691,16200.0,2023000582171,250204,1,1,16200.0,2,1,54,1,8,826,1,100,6,61,1,10,0,1,11
2023,202301,58217,2023001268691,16200.0,2023000582171,250204,1,2,15552.0,2,2,52,1,1,100,0,0,6,61,1,10,32500,1,11
2023,202301,58217,2023001268691,16200.0,2023000582171,250204,1,4,12474.0,0,1,18,6,1,100,0,0,6,63,1,10,40000,1,11
2023,202301,58541,2023001284785,19116.0,2023000585411,13104,1,3,17334.0,0,2,59,2,1,100,0,0,7,71,1,10,52000,1,11
2023,202301,58541,2023001284785,19116.0,2023000585411,13104,1,4,21384.0,0,1,48,2,7,700,1,100,6,63,1,10,85000,1,11
2023,202301,58703,2023001293092,7776.0,2023000587031,70104,1,2,11988.0,0,1,61,4,1,100,0,0,4,40,1,10,22000,1,11
2023,202301,58865,2023001300712,17010.0,2023000588651,11704,1,1,17010.0,0,2,60,2,1,100,0,0,6,63,1,10,120000,1,11
2023,202301,59027,2023001308028,24462.0,2023000590271,10804,1,2,19764.0,1,2,54,1,8,826,1,100,6,63,1,10,83000,1,11
2023,202301,59027,2023001308028,24462.0,2023000590271,10804,1,3,18144.0,2,2,29,1,8,826,1,100,7,71,1,10,37000,1,11
2023,202301,59027,2023001308028,24462.0,2023000590271,10804,1,6,18468.0,2,1,35,1,1,100,0,0,7,71,1,10,60000,2,20
2023,202301,59189,2023001316300,61560.0,2023000591891,11304,1,1,61722.0,0,2,21,6,1,100,0,0,6,63,1,10,34000,1,11
2023,202301,59189,2023001316300,61560.0,2023000591891,11304,1,2,45522.0,0,1,23,6,1,100,0,0,6,63,1,10,38400,1,11
2023,202301,59351,2023001324717,7128.0,2023000593511,11604,1,1,6966.0,0,2,62,4,1,100,0,0,8,81,1,12,80000,1,11
2023,202301,59675,2023001339698,30456.0,2023000596751,90004,1,2,37746.0,0,2,60,6,1,100,0,0,6,65,1,10,11900,1,11
2023,202301,60323,2023001371685,12312.0,2023000603231,110104,1,1,12474.0,2,1,35,1,1,100,0,0,7,71,1,10,60000,2,20
2023,202301,60323,2023001371685,12312.0,2023000603231,110104,1,2,16362.0,2,2,32,1,1,100,0,0,10,101,1,10,43000,1,11
2023,202301,60485,2023001379172,25434.0,2023000604851,10904,1,1,25272.0,2,2,39,1,1,100,0,0,10,101,1,10,0,1,11
2023,202301,60485,2023001379172,25434.0,2023000604851,10904,1,2,20412.0,2,1,40,1,1,100,0,0,10,101,1,10,12000,1,11
2023,202301,60647,2023001387510,106920.0,2023000606471,250304,1,1,106920.0,5,1,36,1,1,100,0,0,6,63,1,10,48000,1,11
2023,202301,60809,2023001394742,14580.0,2023000608091,12304,1,1,14418.0,0,1,25,6,1,100,0,0,6,61,1,10,20000,1,11
2023,202301,60971,2023001403187,9558.0,2023000609711,40004,1,1,9720.0,0,2,43,6,1,100,0,0,10,101,1,10,45000,1,11
2023,202301,61133,2023001411432,5022.0,2023000611331,190404,1,1,4860.0,1,2,60,4,1,100,0,0,6,65,1,10,0,1,11
2023,202301,61133,2023001411432,5022.0,2023000611331,190404,1,2,6804.0,0,1,21,6,1,100,0,0,7,71,1,10,30000,1,11
2023,202301,61457,2023001427556,6804.0,2023000614571,12004,1,1,6804.0,3,1,63,1,7,700,1,100,3,30,1,10,11800,1,11
2023,202301,61457,2023001427556,6804.0,2023000614571,12004,1,2,6480.0,3,2,54,1,7,700,1,100,6,65,1,10,80000,1,11
2023,202301,61457,2023001427556,6804.0,2023000614571,12004,1,3,6318.0,0,1,35,6,7,700,1,100,5,50,1,10,52000,1,11
2023,202301,61457,2023001427556,6804.0,2023000614571,12004,1,4,5832.0,0,2,24,6,7,700,1,100,6,63,1,10,24000,1,11
2023,202301,61943,2023001453462,10206.0,2023000619431,190204,1,2,9396.0,1,1,37,1,1,100,0,0,10,101,1,10,140000,1,11
2023,202301,62753,2023010064492,1134.0,2023000627531,40005,4,1,1134.0,0,1,20,6,1,100,0,0,7,71,1,10,4500,1,11
2023,202301,62915,2023010079501,12312.0,2023000629151,150105,4,1,12312.0,0,1,19,6,1,100,0,0,6,64,1,14,12000,1,12
2023,202301,64049,2023000014023,13284.0,2023000640491,50005,1,1,13446.0,0,1,37,6,8,801,0,0,6,65,1,10,37000,1,13
2023,202301,64535,2023000068523,6804.0,2023000645351,150205,1,1,6642.0,0,2,37,1,1,100,0,0,10,101,1,10,12000,1,11
2023,202301,64535,2023000068523,6804.0,2023000645351,150205,1,2,6642.0,0,1,38,1,1,100,0,0,11,115,1,10,452000,1,11
2023,202301,64697,2023000085595,15066.0,2023000646971,20205,1,1,15066.0,0,1,34,6,1,100,0,0,6,65,1,10,60000,1,11
2023,202301,64697,2023000085595,15066.0,2023000646971,20205,1,2,16686.0,0,1,25,6,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,65021,2023000121887,3564.0,2023000650211,10105,1,1,3402.0,0,1,50,6,1,100,0,0,6,65,1,10,64000,1,11
2023,202301,65183,2023000140648,74034.0,2023000651831,20105,1,1,74196.0,0,1,61,1,8,826,0,0,6,63,1,10,34000,1,11
2023,202301,65183,2023000140648,74034.0,2023000651831,20105,1,2,82782.0,0,2,63,1,9,904,0,0,8,81,1,10,24000,1,11
2023,202301,65345,2023000157966,20736.0,2023000653451,90005,1,1,20736.0,0,1,32,1,1,100,0,0,10,101,1,10,37000,1,11
2023,202301,65345,2023000157966,20736.0,2023000653451,90005,1,2,17334.0,0,2,37,1,1,100,0,0,11,115,1,10,60000,1,11
2023,202301,65507,2023000174459,7938.0,2023000655071,60005,1,1,7938.0,3,1,36,1,1,100,0,0,10,101,1,10,50000,1,11
2023,202301,65507,2023000174459,7938.0,2023000655071,60005,1,2,7614.0,3,2,35,1,1,100,0,0,6,65,1,10,11000,1,11
2023,202301,65669,2023000190963,8586.0,2023000656691,150105,1,1,8424.0,0,1,39,6,1,100,0,0,7,71,1,10,50000,1,11
2023,202301,65669,2023000190963,8586.0,2023000656691,150105,1,2,9072.0,0,2,34,6,1,100,0,0,8,81,1,10,36700,1,11
2023,202301,66317,2023000267737,10044.0,2023000663171,10105,1,1,9882.0,1,1,50,1,1,100,0,0,6,63,1,10,130000,1,13
2023,202301,66317,2023000267737,10044.0,2023000663171,10105,1,2,14418.0,1,2,51,1,1,100,0,0,6,65,1,10,25000,1,11
2023,202301,66479,2023000286230,63504.0,2023000664791,130005,1,1,63504.0,1,1,41,1,1,100,0,0,7,71,1,10,50000,2,20
2023,202301,66479,2023000286230,63504.0,2023000664791,130005,1,2,42606.0,1,2,31,1,8,826,0,0,11,114,1,10,55000,1,11
2023,202301,66803,2023000322091,11826.0,2023000668031,20105,1,1,11664.0,0,1,63,4,1,100,0,0,8,81,1,10,0,1,11
2023,202301,67127,2023000357925,18792.0,2023000671271,140005,1,1,18792.0,2,1,40,1,1,100,0,0,6,65,1,10,96000,1,11
2023,202301,67127,2023000357925,18792.0,2023000671271,140005,1,2,15228.0,2,2,36,1,1,100,0,0,6,63,1,10,52000,1,11
2023,202301,67289,2023000374906,19926.0,2023000672891,10105,1,6,7290.0,3,1,48,1,8,802,0,0,6,63,1,10,42000,1,11
2023,202301,67451,2023000395339,4860.0,2023000674511,110005,1,2,4212.0,1,2,55,3,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,67451,2023000395339,4860.0,2023000674511,110005,1,3,5508.0,0,2,49,4,1,100,0,0,6,64,1,10,20000,1,11
2023,202301,67451,2023000395339,4860.0,2023000674511,110005,1,4,3240.0,0,1,24,6,1,100,0,0,6,63,1,10,12000,1,11
2023,202301,67613,2023000415018,1296.0,2023000676131,10105,1,1,1296.0,1,2,59,1,1,100,0,0,8,81,1,10,98000,1,11
2023,202301,67613,2023000415018,1296.0,2023000676131,10105,1,2,1296.0,1,1,58,1,1,100,0,0,6,64,1,10,74000,1,11
2023,202301,67613,2023000415018,1296.0,2023000676131,10105,1,3,1458.0,1,2,26,4,1,100,0,0,7,71,1,10,28000,1,11
2023,202301,67937,2023000451996,26406.0,2023000679371,160005,1,1,26406.0,1,2,36,1,1,100,0,0,8,81,1,10,9300,1,11
2023,202301,67937,2023000451996,26406.0,2023000679371,160005,1,2,32562.0,1,1,36,1,1,100,0,0,7,71,1,10,14400,1,11
2023,202301,68261,2023000487912,34182.0,2023000682611,120005,1,1,34182.0,0,2,37,6,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,68423,2023000502481,5832.0,2023000684231,110005,1,2,5994.0,0,2,62,1,1,100,0,0,6,63,1,10,20000,1,11
2023,202301,68585,2023000520745,5346.0,2023000685851,130005,1,1,5184.0,0,1,43,1,8,801,0,0,11,114,1,10,42000,2,20
2023,202301,68585,2023000520745,5346.0,2023000685851,130005,1,2,13284.0,0,2,49,1,1,100,0,0,8,81,1,10,38000,1,11
2023,202301,68747,2023000536951,29160.0,2023000687471,110005,1,1,28998.0,0,1,53,6,7,700,3,300,10,101,1,10,16000,2,20
2023,202301,69557,2023000632581,15228.0,2023000695571,90005,1,2,11502.0,0,2,60,1,1,100,0,0,6,64,1,10,24000,1,11
2023,202301,69719,2023000650910,49896.0,2023000697191,40005,1,1,49896.0,0,1,49,1,1,100,0,0,8,81,1,10,0,1,11
2023,202301,69881,2023000668980,41634.0,2023000698811,130005,1,1,41634.0,2,2,40,4,1,100,0,0,11,114,1,10,57000,1,11
2023,202301,69881,2023000668980,41634.0,2023000698811,130005,1,2,46170.0,0,2,20,6,1,100,0,0,8,81,1,10,5000,1,11
2023,202301,70043,2023000687211,1458.0,2023000700431,130005,1,3,4374.0,0,1,31,6,1,100,0,0,10,101,1,10,35000,1,11
2023,202301,70367,2023000724545,33534.0,2023000703671,130005,1,1,33534.0,0,2,21,6,7,700,4,412,6,63,1,10,0,1,11
2023,202301,70367,2023000724545,33534.0,2023000703671,130005,1,2,29484.0,0,1,21,6,1,100,0,0,6,65,1,10,32000,1,11
2023,202301,70529,2023000743822,7614.0,2023000705291,100005,1,1,7614.0,1,1,39,1,8,802,0,0,6,64,1,10,36000,2,20
2023,202301,70529,2023000743822,7614.0,2023000705291,100005,1,2,8100.0,1,2,53,1,8,802,0,0,6,63,1,10,28000,1,11
2023,202301,70691,2023000762702,17010.0,2023000706911,100005,1,1,16848.0,2,2,41,1,1,100,0,0,7,71,1,10,20000,1,11
2023,202301,70691,2023000762702,17010.0,2023000706911,100005,1,2,16848.0,2,1,44,1,1,100,0,0,6,64,1,10,0,1,13
2023,202301,70853,2023000781705,22518.0,2023000708531,80005,1,1,22356.0,1,1,53,5,1,100,0,0,6,65,1,10,40000,1,11
2023,202301,70853,2023000781705,22518.0,2023000708531,80005,1,2,20736.0,1,2,58,4,1,100,0,0,6,64,1,10,10600,1,11
2023,202301,71339,2023000834214,65610.0,2023000713391,30005,1,1,65610.0,0,1,30,1,8,826,1,100,6,63,1,10,20000,1,11
2023,202301,71501,2023000852097,83592.0,2023000715011,10105,1,2,81000.0,1,1,51,1,8,826,3,300,10,101,1,10,26000,1,11
2023,202301,71663,2023000869874,18144.0,2023000716631,140005,1,1,18144.0,0,2,26,6,2,200,0,0,10,101,1,10,15500,1,11
2023,202301,71987,2023000904948,6966.0,2023000719871,130005,1,1,6966.0,0,1,55,1,1,100,0,0,6,65,1,10,94000,1,11
2023,202301,73121,2023001038837,28836.0,2023000731211,70005,1,1,28836.0,0,1,58,4,1,100,0,0,6,63,1,10,31000,1,13
2023,202301,73283,2023001057253,4212.0,2023000732831,40005,1,1,4212.0,0,2,50,1,1,100,0,0,6,63,1,10,30000,1,11
2023,202301,73445,2023001075193,19926.0,2023000734451,70005,1,1,19926.0,0,2,31,6,2,200,0,0,10,101,1,10,27000,1,11
2023,202301,73607,2023001096346,14256.0,2023000736071,120005,1,2,13122.0,5,1,34,1,9,901,0,0,8,81,1,10,10000,1,11
2023,202301,73769,2023001113192,1296.0,2023000737691,40005,1,2,1296.0,0,2,56,4,1,100,0,0,6,63,1,10,12100,1,11
2023,202301,73931,2023001132369,6156.0,2023000739311,160005,1,1,6156.0,0,1,56,1,1,100,0,0,6,65,1,10,125000,1,11
2023,202301,74093,2023001150809,21546.0,2023000740931,150205,1,3,21060.0,0,2,18,6,2,200,0,0,6,63,1,10,40000,1,11
2023,202301,74417,2023001189062,12636.0,2023000744171,50005,1,2,26568.0,2,1,31,1,8,801,4,498,4,40,1,10,14000,1,11
2023,202301,74417,2023001189062,12636.0,2023000744171,50005,1,5,33048.0,2,2,25,1,1,100,0,0,6,64,1,10,19000,1,11
